code,date,open,high,low,close,volume,change,changeRate
G0067,2025-05-20,87795,90134,86515,88426,1452293,704,0.8
G0067,2025-05-21,89552,93538,87196,91027,1723425,2601,2.94
G0067,2025-05-22,90590,91148,87781,88767,825819,-2260,-2.48
G0067,2025-05-23,88004,89865,86472,87173,916258,-1594,-1.8
G0067,2025-05-26,87259,88983,84698,86970,1126966,-203,-0.23
G0067,2025-05-27,87800,90581,86757,89148,1291924,2178,2.5
G0067,2025-05-28,88866,90740,85948,87132,1175462,-2016,-2.26
G0067,2025-05-29,86564,89157,85018,85835,1153250,-1297,-1.49
G0067,2025-05-30,85458,85918,83118,84415,1318844,-1420,-1.65
G0067,2025-06-02,84855,89137,83780,86597,1409339,2182,2.58
G0067,2025-06-03,86726,89298,85312,85899,2152824,-698,-0.81
G0067,2025-06-04,85609,87013,82709,83595,1495906,-2304,-2.68
G0067,2025-06-05,84029,84310,82381,83604,2246593,9,0.01
G0067,2025-06-06,83411,84991,82358,82651,1846316,-953,-1.14
G0067,2025-06-09,83092,85773,82085,84472,2288684,1821,2.2
G0067,2025-06-10,85035,86504,84776,85781,1139968,1309,1.55
G0067,2025-06-11,86017,90024,84567,87448,3303825,1667,1.94
G0067,2025-06-12,87584,89681,87220,87503,2035230,55,0.06
G0067,2025-06-13,87888,91130,86178,88847,1313047,1344,1.54
G0067,2025-06-16,88753,91057,85536,88090,1562209,-757,-0.85
G0067,2025-06-17,87926,90536,85724,88824,992582,734,0.83
G0067,2025-06-18,89134,91761,87265,88127,712480,-697,-0.78
G0067,2025-06-19,88339,88476,87064,88398,1578080,271,0.31
G0067,2025-06-20,88828,89809,86795,87913,2360107,-485,-0.55
G0067,2025-06-23,88689,90378,87662,90283,2211408,2370,2.7
G0067,2025-06-24,90617,93002,90295,92079,1797714,1796,1.99
G0067,2025-06-25,91983,94606,89843,91887,2369915,-192,-0.21
G0067,2025-06-26,91830,91889,90775,91749,1396250,-138,-0.15
G0067,2025-06-27,91956,92636,91312,91874,1951172,125,0.14
G0067,2025-06-30,92076,92578,89760,91579,1323354,-295,-0.32
G0067,2025-07-01,92007,94202,91738,92666,1212867,1087,1.19
G0067,2025-07-02,92682,95927,91036,93441,2239264,775,0.84
G0067,2025-07-03,93719,96365,93272,94819,1414205,1378,1.47
G0067,2025-07-04,94766,97110,90662,93226,20038286,-1593,-1.68
G0067,2025-07-07,93998,97362,92859,96892,1267825,3666,3.93
G0067,2025-07-08,96396,96613,94760,96409,1078209,-483,-0.5
G0067,2025-07-09,95096,97536,93199,94124,970861,-2285,-2.37
G0067,2025-07-10,96378,103601,94420,100866,1780257,6742,7.16
G0067,2025-07-11,101242,104431,100933,101781,897936,915,0.91
G0067,2025-07-14,101982,106634,98973,104084,1538335,2303,2.26
G0067,2025-07-15,103827,104390,100334,100877,2467718,-3207,-3.08
G0067,2025-07-16,100342,100409,98769,100397,817134,-480,-0.48
G0067,2025-07-17,99657,101440,97606,97856,1606969,-2541,-2.53
G0067,2025-07-18,97742,100363,94976,99037,1399201,1181,1.21
G0067,2025-07-21,97646,97747,94420,97232,2288991,-1805,-1.82
G0067,2025-07-22,97530,100249,96519,97914,1388990,682,0.7
G0067,2025-07-23,96756,98211,93306,94073,833858,-3841,-3.92
G0067,2025-07-24,94578,95834,91597,94086,3005083,13,0.01
G0067,2025-07-25,93249,93453,89300,91867,2037873,-2219,-2.36
G0067,2025-07-28,91529,92518,88134,90779,2129553,-1088,-1.18
G0067,2025-07-29,91243,95773,91163,95023,2375141,4244,4.68
G0067,2025-07-30,94765,95585,93595,94898,1399342,-125,-0.13
G0067,2025-07-31,95289,99468,95161,97489,1663225,2591,2.73
G0067,2025-08-01,97450,98798,95229,97190,1211009,-299,-0.31
G0067,2025-08-04,96493,96971,94458,95434,1745500,-1756,-1.81
G0067,2025-08-05,95189,96451,94080,94228,792054,-1206,-1.26
G0067,2025-08-06,95017,97550,92799,96372,1432970,2144,2.28
G0067,2025-08-07,95927,96659,94421,95291,1681142,-1081,-1.12
G0067,2025-08-08,94251,96126,91532,93354,1484253,-1937,-2.03
G0067,2025-08-11,93969,97910,92402,95951,1538449,2597,2.78
G0067,2025-08-12,95997,100511,93689,99495,1645874,3544,3.69
G0067,2025-08-13,98610,99024,95645,97091,2193508,-2404,-2.42
G0067,2025-08-14,91640,92927,82881,82945,2931499,-14146,-14.57
G0067,2025-08-15,80230,80537,75715,77854,1411549,-5091,-6.14
G0067,2025-08-18,77907,78849,76712,77781,1494201,-73,-0.09
G0067,2025-08-19,76970,77966,76155,77725,1146320,-56,-0.07
G0067,2025-08-20,77789,78393,75635,77835,997251,110,0.14
G0067,2025-08-21,77952,78124,76481,77102,1252826,-733,-0.94
G0067,2025-08-22,75978,77300,74951,75425,1930424,-1677,-2.18
G0067,2025-08-25,75083,75518,72106,74022,833079,-1403,-1.86
G0067,2025-08-26,74220,75380,74148,74286,1289275,264,0.36
G0067,2025-08-27,74131,75144,73133,73923,22444542,-363,-0.49
G0067,2025-08-28,74560,76878,73168,74986,1313454,1063,1.44
G0067,2025-08-29,74948,75274,73029,74754,1846652,-232,-0.31
G0067,2025-09-01,75091,77109,73508,75200,1046476,446,0.6
G0067,2025-09-02,75643,78027,74043,76362,2437354,1162,1.55
G0067,2025-09-03,75973,76280,74006,75969,2108850,-393,-0.51
G0067,2025-09-04,75677,77249,73453,75837,2542979,-132,-0.17
G0067,2025-09-05,76602,78057,75211,76909,1221933,1072,1.41
G0067,2025-09-08,76692,78593,74594,75295,1503323,-1614,-2.1
G0067,2025-09-09,75746,77171,73824,76078,1179311,783,1.04
G0067,2025-09-10,76754,78953,74941,77986,1105989,1908,2.51
G0067,2025-09-11,77931,79269,75217,77119,1397011,-867,-1.11
G0067,2025-09-12,76783,77649,75574,76339,750825,-780,-1.01
G0067,2025-09-15,76077,77984,75716,76078,1590621,-261,-0.34
G0067,2025-09-16,75941,76416,74764,76055,2257644,-23,-0.03
G0067,2025-09-17,76272,76787,74529,76585,1395432,530,0.7
G0067,2025-09-18,76474,77220,76072,76574,1849618,-11,-0.01
G0067,2025-09-19,76674,80505,76142,78607,2865004,2033,2.65
G0067,2025-09-22,77082,77291,74259,74931,977777,-3676,-4.68
G0067,2025-09-23,74906,75299,74591,75036,1231889,105,0.14
G0067,2025-09-24,74859,74940,71893,73206,3195711,-1830,-2.44
G0067,2025-09-25,72879,74414,68950,70724,1744929,-2482,-3.39
G0067,2025-09-26,70296,70976,67363,69007,2369028,-1717,-2.43
G0067,2025-09-29,68535,70239,66298,67776,940511,-1231,-1.78
G0067,2025-09-30,68384,70048,67885,68548,2684240,772,1.14
G0067,2025-10-01,67774,68381,66271,67021,699110,-1527,-2.23
G0067,2025-10-02,66650,67385,66226,66933,1323974,-88,-0.13
G0067,2025-10-03,67790,69512,67683,68475,1559807,1542,2.3
G0067,2025-10-06,68462,68618,67396,68189,1595255,-286,-0.42
G0067,2025-10-07,68207,70377,66744,69315,1406745,1126,1.65
G0067,2025-10-08,69463,71235,69187,69394,1316708,79,0.11
G0067,2025-10-09,69572,70628,68092,69344,861722,-50,-0.07
G0067,2025-10-10,69390,71339,67435,70473,1701233,1129,1.63
G0067,2025-10-13,70031,70360,67735,69777,1544472,-696,-0.99
G0067,2025-10-14,69571,69802,69262,69632,1133856,-145,-0.21
G0067,2025-10-15,69954,71727,68096,70776,1824015,1144,1.64
G0067,2025-10-16,70871,71658,69397,70403,2222109,-373,-0.53
G0067,2025-10-17,70266,72051,70259,70307,738930,-96,-0.14
G0067,2025-10-20,70185,72126,69777,70290,1665115,-17,-0.02
G0067,2025-10-21,71322,74131,71251,72216,2123901,1926,2.74
G0067,2025-10-22,72650,75426,71254,73916,911254,1700,2.35
G0067,2025-10-23,73943,75928,72252,74376,1354340,460,0.62
G0067,2025-10-24,74051,74707,72791,73711,1860585,-665,-0.89
G0067,2025-10-27,72109,72111,70035,70423,33580852,-3288,-4.46
G0067,2025-10-28,70042,72145,68859,70089,1619799,-334,-0.47
G0067,2025-10-29,70000,70643,68464,70478,625407,389,0.56
G0067,2025-10-30,70607,73218,69187,71923,1488707,1445,2.05
G0067,2025-10-31,72205,73514,71841,72631,1127285,708,0.98
G0067,2025-11-03,72157,73433,71086,71631,1120348,-1000,-1.38
G0067,2025-11-04,71541,72670,70001,70887,1021405,-744,-1.04
G0067,2025-11-05,72070,75471,69998,74114,1690144,3227,4.55
G0067,2025-11-06,74303,74988,73781,74693,908625,579,0.78
G0067,2025-11-07,74580,75187,71552,73693,1335730,-1000,-1.34
G0067,2025-11-10,73765,74227,72159,73677,1614996,-16,-0.02
G0067,2025-11-11,73000,73908,70364,71879,2735830,-1798,-2.44
G0067,2025-11-12,72162,73953,70659,73085,1651615,1206,1.68
G0067,2025-11-13,73323,75551,72139,73805,985317,720,0.99
G0067,2025-11-14,77512,82942,76874,81371,1811667,7566,10.25
G0067,2025-11-17,81478,85393,79259,84446,1985392,3075,3.78
G0067,2025-11-18,84364,88087,82971,86180,1041071,1734,2.05
G0067,2025-11-19,86196,87267,85102,86119,2521498,-61,-0.07
G0067,2025-11-20,85685,87834,83720,84872,1927098,-1247,-1.45
G0067,2025-11-21,84699,85820,84587,84632,1288673,-240,-0.28
G0067,2025-11-24,84968,85666,84339,85039,1006818,407,0.48
G0067,2025-11-25,85333,86895,85068,86140,650856,1101,1.29
G0067,2025-11-26,85726,87642,83320,84830,998483,-1310,-1.52
G0067,2025-11-27,84308,86396,80945,82811,2585306,-2019,-2.38
G0067,2025-11-28,82562,84622,81717,82248,1512995,-563,-0.68
G0067,2025-12-01,81908,82900,80898,80900,1352586,-1348,-1.64
G0067,2025-12-02,80412,80413,78333,79614,970611,-1286,-1.59
G0067,2025-12-03,78222,80222,74468,74887,3032262,-4727,-5.94
G0067,2025-12-04,74695,74790,72662,74729,1297828,-158,-0.21
G0067,2025-12-05,74786,74839,73610,74196,2820401,-533,-0.71
G0067,2025-12-08,74077,75959,72807,73533,1061378,-663,-0.89
G0067,2025-12-09,73279,73308,72433,72710,1872953,-823,-1.12
G0067,2025-12-10,72075,72538,69370,70868,1712404,-1842,-2.53
G0067,2025-12-11,70047,71738,68468,69967,44546215,-901,-1.27
G0067,2025-12-12,69973,70488,68471,69987,1680507,20,0.03
G0067,2025-12-15,69887,71279,69467,70353,1680876,366,0.52
G0067,2025-12-16,70615,71009,70445,70546,1487410,193,0.27
G0067,2025-12-17,70954,71023,69111,70472,1764141,-74,-0.1
G0067,2025-12-18,70638,71389,69448,71068,2627647,596,0.85
G0067,2025-12-19,71528,72518,69813,71696,2129745,628,0.88
G0067,2025-12-22,72002,72294,71263,72047,1726205,351,0.49
G0067,2025-12-23,72044,73319,70106,72920,3157936,873,1.21
G0067,2025-12-24,72917,74977,71462,71721,1756332,-1199,-1.64
G0067,2025-12-25,71682,73221,68790,70831,1918382,-890,-1.24
G0067,2025-12-26,69961,71342,67509,69321,2893982,-1510,-2.13
G0067,2025-12-29,68840,70471,67290,67951,2247119,-1370,-1.98
G0067,2025-12-30,67581,69111,66389,67503,1649854,-448,-0.66
G0067,2025-12-31,67077,68756,66278,66381,1468103,-1122,-1.66
G0067,2026-01-01,66815,68271,66663,66917,1116336,536,0.81
G0067,2026-01-02,67533,69988,66428,68634,1311476,1717,2.57
G0067,2026-01-05,68453,69404,67269,68359,986413,-275,-0.4
G0067,2026-01-06,68159,70013,67364,68682,1543862,323,0.47
G0067,2026-01-07,68908,71126,67251,70292,1210064,1610,2.34
G0067,2026-01-08,70596,71512,69365,71465,1742121,1173,1.67
G0067,2026-01-09,71724,71983,70848,71620,1675212,155,0.22
G0067,2026-01-12,72020,74428,70071,72518,952409,898,1.25
G0067,2026-01-13,72197,73427,70284,72742,1181897,224,0.31
G0067,2026-01-14,72697,73608,72321,73152,1061890,410,0.56
G0067,2026-01-15,73324,74202,71577,73546,1492901,394,0.54
G0067,2026-01-16,74198,76938,73964,75261,1766160,1715,2.33
G0067,2026-01-19,75314,75730,73921,74218,1120750,-1043,-1.39
G0067,2026-01-20,74400,75957,72534,74576,2712455,358,0.48
G0067,2026-01-21,74267,76154,73401,74214,1457372,-362,-0.49
G0067,2026-01-22,73243,73945,71695,72963,1198744,-1251,-1.69
G0067,2026-01-23,73711,76361,71512,74179,1632993,1216,1.67
G0067,2026-01-26,74363,75447,73835,74557,1560233,378,0.51
G0067,2026-01-27,75398,77066,74355,76631,1005425,2074,2.78
G0067,2026-01-28,75621,77569,74344,74701,1395896,-1930,-2.52
G0067,2026-01-29,74608,76245,71476,73056,1974006,-1645,-2.2
G0067,2026-01-30,72845,74134,72201,73107,2111738,51,0.07
G0067,2026-02-02,72471,74479,70373,71586,1806763,-1521,-2.08
G0067,2026-02-03,71697,72036,70278,71979,2274317,393,0.55
G0067,2026-02-04,71215,72915,68280,70032,1505438,-1947,-2.7
G0067,2026-02-05,70402,72321,69344,71124,2991941,1092,1.56
G0067,2026-02-06,71495,74102,69523,72681,1957526,1557,2.19
G0067,2026-02-09,72490,73770,68202,70274,3528876,-2407,-3.31
G0067,2026-02-10,70060,72241,69641,71264,1751529,990,1.41
G0067,2026-02-11,71227,71778,70533,71750,736170,486,0.68
G0067,2026-02-12,72244,74429,71001,72346,1541141,596,0.83
G0067,2026-02-13,72158,74258,70749,71297,1739094,-1049,-1.45
G0067,2026-02-16,76113,83170,76030,81151,1463565,9854,13.82
G0067,2026-02-17,80602,82344,78342,78454,1215107,-2697,-3.32
G0067,2026-02-18,78811,81641,78700,80791,2601531,2337,2.98
G0067,2026-02-19,81406,85692,81237,83307,899677,2516,3.11
G0067,2026-02-20,82808,84318,82133,82450,1353753,-857,-1.03
G0067,2026-02-23,82828,84890,82298,82858,720640,408,0.49
G0067,2026-02-24,83629,85415,82911,83945,990938,1087,1.31
G0067,2026-02-25,82233,83269,80365,81538,920146,-2407,-2.87
G0067,2026-02-26,81393,83231,80227,81123,1379804,-415,-0.51
G0067,2026-02-27,81464,83007,80866,81170,1229973,47,0.06
G0067,2026-03-02,81175,84080,80221,81862,2114472,692,0.85
G0067,2026-03-03,81994,84485,81406,83105,3954671,1243,1.52
G0067,2026-03-04,82945,84850,82541,83419,1431333,314,0.38
G0067,2026-03-05,85352,87768,84967,87082,1929477,3663,4.39
G0067,2026-03-06,87710,90641,87554,88762,1900571,1680,1.93
G0067,2026-03-09,89189,93340,87012,90779,1525979,2017,2.27
G0067,2026-03-10,90314,90947,88235,89565,1791873,-1214,-1.34
G0067,2026-03-11,89380,91124,85440,88008,3133685,-1557,-1.74
G0067,2026-03-12,87966,90313,85815,87600,2562967,-408,-0.46
G0067,2026-03-13,87170,87621,85951,87514,1725416,-86,-0.1
G0067,2026-03-16,87479,87937,86848,87299,1187125,-215,-0.25
G0067,2026-03-17,87394,89745,85508,85768,1822323,-1531,-1.75
G0067,2026-03-18,86223,88252,85592,86298,3200433,530,0.62
G0067,2026-03-19,86851,88088,84749,87909,2401142,1611,1.87
G0067,2026-03-20,87679,89766,85402,86906,2218126,-1003,-1.14
G0067,2026-03-23,87401,88203,85015,87477,902432,571,0.66
G0067,2026-03-24,87057,89074,83544,86118,2468080,-1359,-1.55
G0067,2026-03-25,86358,89036,85566,87333,1432924,1215,1.41
G0067,2026-03-26,87524,89260,87268,87418,1370185,85,0.1
G0067,2026-03-27,87603,89882,85087,88527,1498985,1109,1.27
G0067,2026-03-30,88354,88865,85889,87798,1723108,-729,-0.82
G0067,2026-03-31,87978,91752,87764,89540,1209713,1742,1.98
G0067,2026-04-01,89235,91817,87141,88323,1471949,-1217,-1.36
G0067,2026-04-02,88162,91069,87302,88422,889198,99,0.11
G0067,2026-04-03,88070,89755,86499,88667,2065386,245,0.28
G0067,2026-04-06,89107,90400,87292,89782,1277250,1115,1.26
G0067,2026-04-07,89461,89844,87242,88143,1132253,-1639,-1.83
G0067,2026-04-08,87128,88583,86608,86734,1799129,-1409,-1.6
G0067,2026-04-09,86813,87235,85965,86501,969517,-233,-0.27
G0067,2026-04-10,87110,90325,84597,88394,1647997,1893,2.19
G0067,2026-04-13,89418,90636,88468,89973,1423108,1579,1.79
G0067,2026-04-14,91076,94007,89591,92383,1236802,2410,2.68
G0067,2026-04-15,91983,94693,91872,92136,1774628,-247,-0.27
G0067,2026-04-16,91503,93378,88161,90879,991716,-1257,-1.36
G0067,2026-04-17,90431,91059,87420,89569,799071,-1310,-1.44
G0067,2026-04-20,88507,89457,86581,88239,708227,-1330,-1.48
G0067,2026-04-21,89411,93784,87885,91228,839526,2989,3.39
G0067,2026-04-22,91424,91712,88756,89892,1537157,-1336,-1.46
G0067,2026-04-23,90774,92774,90108,92267,2081757,2375,2.64
G0067,2026-04-24,91384,92051,87436,89606,1031210,-2661,-2.88
G0067,2026-04-27,90055,93273,89300,91264,1823097,1658,1.85
G0067,2026-04-28,89947,90454,86485,88877,2848278,-2387,-2.62
G0067,2026-04-29,88497,89498,87710,89254,1992666,377,0.42
G0067,2026-04-30,88565,90463,85213,87127,1153350,-2127,-2.38
G0067,2026-05-01,86764,87212,84435,85997,3770708,-1130,-1.3
G0067,2026-05-04,86489,89134,85993,86634,1032452,637,0.74
G0067,2026-05-05,86087,88401,83033,85600,1178627,-1034,-1.19
G0067,2026-05-06,85799,90410,83863,88115,1896735,2515,2.94
G0067,2026-05-07,88711,90229,87827,89502,803097,1387,1.57
G0067,2026-05-08,89592,91483,88830,89632,970184,130,0.15
G0067,2026-05-11,90666,95184,89808,94207,1702529,4575,5.1
G0067,2026-05-12,94731,95568,93278,95518,1652376,1311,1.39
G0067,2026-05-13,94966,96878,91259,93865,1850355,-1653,-1.73
G0067,2026-05-14,94105,96451,93261,95186,1740902,1321,1.41
G0067,2026-05-15,87857,90285,78839,78938,42147261,-16248,-17.07
G0067,2026-05-18,79134,79294,76140,77662,2405904,-1276,-1.62
G0067,2026-05-19,77660,79497,75953,77882,1051713,220,0.28
G0067,2026-05-20,77480,79408,74169,75887,1338543,-1995,-2.56
G0067,2026-05-21,77685,80621,77627,78645,1242007,2758,3.63
G0067,2026-05-22,78830,82802,77236,80426,3407032,1781,2.26
G0067,2026-05-25,80962,83572,80290,82252,1806405,1826,2.27
G0067,2026-05-26,82193,84646,79830,81804,1104219,-448,-0.54
G0067,2026-05-27,80980,81825,79433,80115,2446536,-1689,-2.06
G0067,2026-05-28,80970,83386,80470,82385,1223183,2270,2.83
G0067,2026-05-29,83783,85256,82913,84735,1760977,2350,2.85
G0067,2026-06-01,84806,85849,84018,84638,1325159,-97,-0.11
G0067,2026-06-02,84806,86960,84303,85123,1238497,485,0.57
G0067,2026-06-03,85213,87542,83448,84849,1003221,-274,-0.32
G0067,2026-06-04,84533,84638,82940,83350,1680000,-1499,-1.77
G0067,2026-06-05,83511,84957,81859,84059,2494306,709,0.85
G0067,2026-06-08,84256,86086,82313,84829,2744409,770,0.92
G0067,2026-06-09,84475,85253,83248,83512,1757200,-1317,-1.55
G0067,2026-06-10,83837,85174,83081,84324,2910103,812,0.97
G0067,2026-06-11,85136,87245,84503,85475,1272123,1151,1.36
G0067,2026-06-12,85624,87668,82770,85047,1644654,-428,-0.5
G0067,2026-06-15,86037,88471,84371,86964,2648098,1917,2.25
G0067,2026-06-16,87685,89092,86430,88167,1216570,1203,1.38
G0067,2026-06-17,87277,88121,86595,86614,1721322,-1553,-1.76
G0067,2026-06-18,87103,89721,85520,88299,1445727,1685,1.95
G0067,2026-06-19,88008,89533,87814,89053,1129548,754,0.85
G0067,2026-06-22,87749,87920,84727,85688,2458208,-3365,-3.78
G0067,2026-06-23,84067,85041,81053,83382,1300979,-2306,-2.69
G0067,2026-06-24,82708,84557,80313,82057,2173769,-1325,-1.59
G0067,2026-06-25,82454,85799,82396,84036,2562986,1979,2.41
G0067,2026-06-26,84009,85048,83047,83564,1399807,-472,-0.56
G0067,2026-06-29,84268,87248,83215,85575,1866493,2011,2.41
G0067,2026-06-30,85450,87944,82106,82785,1526418,-2790,-3.26
G0067,2026-07-01,83142,84449,81111,84391,1316353,1606,1.94
G0067,2026-07-02,84082,86188,83933,84862,1849333,471,0.56
G0067,2026-07-03,85934,88627,85389,87494,2006799,2632,3.1
G0067,2026-07-06,87752,89749,87006,88871,1313774,1377,1.57
G0067,2026-07-07,88737,90576,86278,88066,1903938,-805,-0.91
G0067,2026-07-08,87937,90151,86492,87654,1252012,-412,-0.47
G0067,2026-07-09,88014,89008,84943,87205,796071,-449,-0.51
G0067,2026-07-10,87082,88858,86438,87384,1140650,179,0.21
G0067,2026-07-13,87269,89389,85428,86749,998336,-635,-0.73
G0067,2026-07-14,87130,89619,85480,88376,2032943,1627,1.88
G0067,2026-07-15,87656,88333,83847,85028,1667465,-3348,-3.79
G0067,2026-07-16,85070,88616,84215,86574,965392,1546,1.82
G0067,2026-07-17,86690,89423,86627,87296,2220536,722,0.83
G0067,2026-07-20,86919,88064,83017,83330,31919313,-3966,-4.54
G0067,2026-07-21,82668,83574,80953,81667,1761441,-1663,-2
G0067,2026-07-22,81604,83749,81507,83243,1338530,1576,1.93
G0067,2026-07-23,83126,84938,81468,82788,840564,-455,-0.55
G0067,2026-07-24,83244,86561,81056,84610,2892787,1822,2.2
G0067,2026-07-27,83989,84913,79080,81209,1032357,-3401,-4.02
G0067,2026-07-28,81818,85277,80397,82925,1868884,1716,2.11
G0067,2026-07-29,82835,84696,80014,82051,1404110,-874,-1.05
G0067,2026-07-30,81568,82791,79741,81948,1046652,-103,-0.13
G0067,2026-07-31,80920,82328,78718,80418,620606,-1530,-1.87
G0067,2026-08-03,80252,81716,79237,79575,2080026,-843,-1.05
G0067,2026-08-04,79829,81319,77534,79776,3863743,201,0.25
G0067,2026-08-05,80013,81013,79406,80144,2170544,368,0.46
G0067,2026-08-06,80183,81273,79163,80786,1487570,642,0.8
G0067,2026-09-07,81224,82530,79612,80709,1078595,-77,-0.1
G0068,2023-09-25,12896,13172,12722,12885,208203,0,0
G0068,2023-09-26,12770,12890,12597,12695,184617,-190,-1.47
G0068,2023-09-27,12691,12900,12503,12708,138806,13,0.1
G0068,2023-09-28,12761,13023,12450,12660,141629,-48,-0.38
G0068,2023-09-29,12603,12647,12134,12447,205889,-213,-1.68
G0068,2023-10-02,12407,12731,12323,12486,100734,39,0.31
G0068,2023-10-03,12252,12348,11956,12019,122399,-467,-3.74
G0068,2023-10-04,12080,12308,11775,12128,126810,109,0.91
G0068,2023-10-05,12123,12582,12023,12220,124753,92,0.76
G0068,2023-10-06,12469,13260,12334,12887,237545,667,5.46
G0068,2023-10-09,12964,13425,12903,13071,142034,184,1.43
G0068,2023-10-10,13066,13411,12996,13255,80073,184,1.41
G0068,2023-10-11,13302,13650,13051,13311,107322,56,0.42
G0068,2023-10-12,13415,13704,13233,13396,139143,85,0.64
G0068,2023-10-13,13284,13500,12537,12905,116551,-491,-3.67
G0068,2023-10-16,13026,13446,12966,13203,210164,298,2.31
G0068,2023-10-17,13306,13484,13062,13431,144212,228,1.73
G0068,2023-10-18,13397,13400,13257,13275,97848,-156,-1.16
G0068,2023-10-19,13346,13451,13277,13374,138001,99,0.75
G0068,2023-10-20,13501,13992,13162,13688,90462,314,2.35
G0068,2023-10-23,13716,14001,13559,13685,168346,-3,-0.02
G0068,2023-10-24,13661,13841,13316,13584,102455,-101,-0.74
G0068,2023-10-25,13578,13601,13040,13375,107951,-209,-1.54
G0068,2023-10-26,13341,13512,13019,13304,66964,-71,-0.53
G0068,2023-10-27,13192,13585,12821,12880,116037,-424,-3.19
G0068,2023-10-30,12885,13096,12472,12797,40154,-83,-0.64
G0068,2023-10-31,12875,13084,12533,13074,116266,277,2.16
G0068,2023-11-01,13071,13153,12674,13030,78721,-44,-0.34
G0068,2023-11-02,13003,13451,12965,13092,104611,62,0.48
G0068,2023-11-03,12940,13078,12184,12476,235794,-616,-4.71
G0068,2023-11-06,12231,12483,12023,12051,153136,-425,-3.41
G0068,2023-11-07,12043,12282,11671,11879,99771,-172,-1.43
G0068,2023-11-08,12121,12589,11931,12258,95680,379,3.19
